perc_filled,home_members,away_members,home_position,away_position,rnd_percentage,GF,PF,QF/SF,EF,team_closeness,sum_of_positions,total_members,western_derby,adelaide_derby,anzac_day,population,light_rain,moderate_rain,heavy_rain,fri_night,other,sat_arvo,sat_night,sat_twilight,sun_arvo,sun_twilight,Adelaide Oval,Bellerive Oval,Carrara,Docklands,Football Park,Gabba,Kardinia Park,MCG,Manuka Oval,Marrara Oval,Perth Stadium,SCG,Stadium Australia,Subiaco,Sydney Showground,York Park
85.35000000000002,15.312,50.571,11.0,10.0,8.695652173913043,0,0,0,0,1.0,21.0,65.883,0,0,0,24.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70.01893264850881,38.009,39.459,14.0,6.0,8.695652173913043,0,0,0,0,8.0,20.0,77.468,0,0,0,24.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79.40207047026601,51.889,12.854,1.0,16.0,8.695652173913043,0,0,0,0,15.0,17.0,64.743,0,0,0,24.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.90714285714286,23.286,45.014,17.0,8.0,8.695652173913043,0,0,0,0,9.0,25.0,68.3,0,0,0,24.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50.4119011437255,57.494,39.146,15.0,13.0,8.695652173913043,0,0,0,0,2.0,28.0,96.64,0,0,0,24.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94.34895395927812,54.307,53.743,7.0,9.0,8.695652173913043,0,0,0,0,2.0,16.0,108.05,0,1,0,24.19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.74354155002798,74.643,72.278,12.0,5.0,8.695652173913043,0,0,0,0,7.0,17.0,146.921,0,0,0,24.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74.20019195393107,50.571,75.351,10.0,3.0,4.3478260869565215,0,0,0,0,7.0,13.0,125.922,0,0,0,24.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.70697739195023,65.188,23.286,2.0,17.0,4.3478260869565215,0,0,0,0,15.0,19.0,88.474,0,0,0,24.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80.05524140119068,53.743,38.009,9.0,14.0,4.3478260869565215,0,0,0,0,5.0,23.0,91.752,0,0,0,24.19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.17163101955124,39.459,51.889,6.0,1.0,4.3478260869565215,0,0,0,0,5.0,7.0,91.348,0,0,0,24.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47.7721333908186,45.014,54.307,8.0,7.0,4.3478260869565215,0,0,0,0,1.0,15.0,99.321,0,0,0,24.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70.53541666666666,56.523,74.643,4.0,12.0,4.3478260869565215,0,0,0,0,8.0,16.0,131.166,0,0,0,24.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64.956,12.854,57.494,16.0,15.0,4.3478260869565215,0,0,0,0,1.0,31.0,70.348,0,0,0,24.19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28.49816044149404,39.146,15.312,13.0,11.0,4.3478260869565215,0,0,0,0,2.0,24.0,54.458,0,0,0,24.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75.68783491961929,72.278,50.13,5.0,18.0,4.3478260869565215,0,0,0,0,13.0,23.0,122.408,0,0,0,24.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.60833399984006,60.221,72.924,2.0,3.0,100.0,1,0,0,0,1.0,5.0,133.145,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99.99535768998655,60.221,41.012,2.0,8.0,100.0,0,1,0,0,6.0,10.0,101.233,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.34650201940485,51.433,72.924,1.0,3.0,100.0,0,1,0,0,2.0,4.0,124.357,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.77212121212121,48.836,41.012,4.0,8.0,100.0,0,0,1,0,4.0,12.0,89.848,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70.8619931216508,72.924,52.92,3.0,7.0,100.0,0,0,1,0,4.0,10.0,125.844,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90.16436055346718,70.809,41.012,5.0,8.0,100.0,0,0,0,1,3.0,13.0,111.821,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60.8573942253859,35.222,52.92,6.0,7.0,100.0,0,0,0,1,1.0,13.0,88.142,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93.01100227473192,51.433,48.836,1.0,4.0,100.0,0,0,1,0,3.0,5.0,100.269,0,0,0,23.82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.02743605217957,60.221,72.924,2.0,3.0,100.0,0,0,1,0,1.0,5.0,133.145,0,0,0,23.82,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.260337518995435,75.037,60.818,12.0,15.0,100.0,0,0,0,0,3.0,27.0,135.855,0,0,0,23.82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.821939378034383,35.953,13.48,13.0,11.0,100.0,0,0,0,0,2.0,24.0,49.433,0,0,0,23.82,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52.96666666666666,48.836,13.643,4.0,16.0,100.0,0,0,0,0,12.0,20.0,62.479,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83.94457081843926,60.221,32.746,2.0,14.0,100.0,0,0,0,0,12.0,16.0,92.967,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.17403823082461,72.924,47.305,3.0,18.0,100.0,0,0,0,0,15.0,21.0,120.229,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70.7724464848926,54.057,51.433,9.0,1.0,100.0,0,0,0,0,8.0,10.0,105.49,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.74761904761905,25.408,35.222,17.0,6.0,100.0,0,0,0,0,11.0,23.0,60.63,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87.09333333333332,44.312,52.92,10.0,7.0,100.0,0,0,0,0,3.0,17.0,97.232,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.84493973419312,70.809,41.012,5.0,8.0,100.0,0,0,0,0,3.0,13.0,111.821,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52.21661949125537,32.746,48.836,13.0,4.0,95.65217391304348,0,0,0,0,9.0,17.0,81.582,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77.82600622069542,51.433,35.953,1.0,14.0,95.65217391304348,0,0,0,0,13.0,15.0,87.386,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97.90418602915103,52.92,60.221,7.0,2.0,95.65217391304348,0,0,0,0,5.0,9.0,113.141,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.372,13.643,54.057,16.0,9.0,95.65217391304348,0,0,0,0,7.0,25.0,67.7,0,0,0,23.82,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.85491482044309,60.818,70.809,15.0,5.0,95.65217391304348,0,0,0,0,10.0,20.0,131.627,0,0,0,23.82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69.91770858717453,41.012,35.222,8.0,6.0,95.65217391304348,0,0,0,0,2.0,14.0,76.234,0,0,0,23.82,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.86190476190475,72.924,25.408,3.0,18.0,95.65217391304348,0,0,0,0,15.0,21.0,98.332,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.74166666666667,13.48,47.305,10.0,17.0,95.65217391304348,0,0,0,0,7.0,27.0,60.785,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.57226265696233,44.312,75.037,11.0,12.0,95.65217391304348,0,0,0,0,1.0,23.0,119.349,0,0,0,23.82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33.953851075741824,47.305,35.953,17.0,14.0,91.30434782608695,0,0,0,0,3.0,31.0,83.258,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87.58414186899401,60.221,35.222,2.0,6.0,91.30434782608695,0,0,0,0,4.0,8.0,95.443,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.720415393555406,41.012,51.433,7.0,1.0,91.30434782608695,0,0,0,0,6.0,8.0,92.445,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47.32224867377735,32.746,44.312,13.0,9.0,91.30434782608695,0,0,0,0,4.0,22.0,77.058,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86.98467797622381,52.92,25.408,8.0,18.0,91.30434782608695,0,0,0,0,10.0,26.0,78.328,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.012,13.643,60.818,16.0,15.0,91.30434782608695,0,0,0,0,1.0,31.0,74.461,0,0,0,23.82,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81.27916666666667,13.48,48.836,11.0,4.0,91.30434782608695,0,0,0,0,7.0,15.0,62.316,0,0,0,23.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63.16284091817963,75.037,70.809,12.0,5.0,91.30434782608695,0,0,0,0,7.0,17.0,145.846,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53.71810973438057,72.924,54.057,3.0,10.0,91.30434782608695,0,0,0,0,7.0,13.0,126.981,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52.1210189888841,35.222,35.953,4.0,14.0,86.95652173913044,0,0,0,0,10.0,18.0,71.175,0,0,0,23.82,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97.3933429274407,51.433,60.221,1.0,2.0,86.95652173913044,0,0,0,0,1.0,3.0,111.654,1,0,0,23.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.4987602975286,70.809,13.643,6.0,16.0,86.95652173913044,0,0,0,0,10.0,22.0,84.452,0,0,0,23.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.24761904761905,25.408,47.305,17.0,18.0,86.95652173913044,0,0,0,0,1.0,35.0,72.713,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55.78861073342398,44.312,72.924,9.0,3.0,86.95652173913044,0,0,0,0,6.0,12.0,117.236,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60.53412462908013,54.057,13.48,12.0,10.0,86.95652173913044,0,0,0,0,2.0,22.0,67.537,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.73,41.012,32.746,7.0,13.0,86.95652173913044,0,0,0,0,6.0,20.0,73.758,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.57630232252986,60.818,52.92,15.0,8.0,86.95652173913044,0,0,0,0,7.0,23.0,113.738,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80.01666666666667,48.836,75.037,5.0,11.0,86.95652173913044,0,0,0,0,6.0,16.0,123.873,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.758993008041692,32.746,51.433,13.0,1.0,82.6086956521739,0,0,0,0,12.0,14.0,84.179,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.05416666666667,13.48,60.818,10.0,15.0,82.6086956521739,0,0,0,0,5.0,25.0,74.298,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.68763496760777,35.953,41.012,14.0,6.0,82.6086956521739,0,0,0,0,8.0,20.0,76.965,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93.03333333333332,44.312,48.836,8.0,5.0,82.6086956521739,0,0,0,0,3.0,13.0,93.148,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47.42857142857143,25.408,13.643,18.0,16.0,82.6086956521739,0,0,0,0,2.0,34.0,39.051,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80.87600389954042,60.221,72.924,2.0,3.0,82.6086956521739,0,0,0,0,1.0,5.0,133.145,0,0,0,23.82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.596359682831284,35.222,54.057,4.0,12.0,82.6086956521739,0,0,0,0,8.0,16.0,89.279,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48.121450851795565,75.037,47.305,11.0,17.0,82.6086956521739,0,0,0,0,6.0,28.0,122.342,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91.66340070544764,52.92,70.809,9.0,7.0,82.6086956521739,0,0,0,0,2.0,16.0,123.729,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.73267475209477,60.818,35.222,15.0,5.0,78.26086956521739,0,0,0,0,10.0,20.0,96.04,0,0,0,23.82,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80.36999210807299,51.433,13.48,1.0,10.0,78.26086956521739,0,0,0,0,9.0,11.0,64.913,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.14256387287013,54.057,32.746,12.0,13.0,78.26086956521739,0,0,0,0,1.0,25.0,86.803,0,0,0,23.82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.364,13.643,60.221,17.0,2.0,78.26086956521739,0,0,0,0,15.0,19.0,73.864,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47.333495791703385,47.305,41.012,16.0,7.0,78.26086956521739,0,0,0,0,9.0,23.0,88.317,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80.60416666666667,48.836,52.92,4.0,9.0,78.26086956521739,0,0,0,0,5.0,13.0,101.756,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.88490762217068,75.037,35.953,11.0,14.0,78.26086956521739,0,0,0,0,3.0,25.0,110.99,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73.04333333333334,44.312,25.408,8.0,18.0,78.26086956521739,0,0,0,0,10.0,26.0,69.72,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66.28909061825162,72.924,70.809,3.0,6.0,78.26086956521739,0,0,0,0,3.0,9.0,143.733,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.939494521314888,35.953,32.746,15.0,13.0,73.91304347826086,0,0,0,0,2.0,28.0,68.699,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89.96796806090711,60.221,48.836,2.0,4.0,73.91304347826086,0,0,0,0,2.0,6.0,109.057,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.06988209271374,35.222,75.037,6.0,11.0,73.91304347826086,0,0,0,0,5.0,17.0,110.259,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.435488406095935,60.818,54.057,14.0,12.0,73.91304347826086,0,0,0,0,2.0,26.0,114.875,0,0,0,23.82,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37.054761904761904,25.408,41.012,18.0,8.0,73.91304347826086,0,0,0,0,10.0,26.0,66.42,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39.767455810605455,70.809,51.433,5.0,1.0,73.91304347826086,0,0,0,0,4.0,6.0,122.242,0,0,0,23.82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91.66875,13.48,44.312,9.0,10.0,73.91304347826086,0,0,0,0,1.0,19.0,57.792,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77.85118414422485,52.92,13.643,7.0,17.0,73.91304347826086,0,0,0,0,10.0,24.0,66.563,0,0,0,23.82,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.2652445310889,47.305,72.924,16.0,3.0,73.91304347826086,0,0,0,0,13.0,19.0,120.229,0,0,0,23.82,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85.70678763566836,32.746,70.809,13.0,5.0,69.56521739130434,0,0,0,0,8.0,18.0,103.555,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99.87869286900695,54.057,52.92,12.0,8.0,69.56521739130434,0,0,0,0,4.0,20.0,106.977,0,1,0,23.82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.142965688234824,35.953,25.408,15.0,18.0,69.56521739130434,0,0,0,0,3.0,33.0,61.361,0,0,0,23.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45.29575757575758,48.836,72.924,4.0,3.0,69.56521739130434,0,0,0,0,1.0,7.0,121.76,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77.94670628104545,51.433,47.305,1.0,16.0,69.56521739130434,0,0,0,0,15.0,17.0,98.738,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68.47057941402514,75.037,60.221,9.0,2.0,69.56521739130434,0,0,0,0,7.0,11.0,135.258,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38.356,13.643,13.48,17.0,7.0,69.56521739130434,0,0,0,0,10.0,24.0,27.123,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83.47,44.312,35.222,11.0,6.0,69.56521739130434,0,0,0,0,5.0,17.0,79.534,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58.15697227585432,41.012,60.818,10.0,14.0,69.56521739130434,0,0,0,0,4.0,24.0,101.83,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.32380952380952,25.408,48.836,18.0,3.0,65.21739130434783,0,0,0,0,15.0,21.0,74.244,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79.96190476190476,72.924,51.433,4.0,1.0,65.21739130434783,0,0,0,0,3.0,5.0,124.357,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.24166666666667,13.48,32.746,8.0,13.0,65.21739130434783,0,0,0,0,5.0,21.0,46.226,0,0,0,23.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58.61622959116727,41.012,44.312,10.0,11.0,65.21739130434783,0,0,0,0,1.0,21.0,85.324,0,0,0,23.82,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88.51260387168655,60.221,52.92,2.0,9.0,65.21739130434783,0,0,0,0,7.0,11.0,113.141,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.851675597856506,60.818,35.953,14.0,15.0,65.21739130434783,0,0,0,0,1.0,29.0,96.771,0,0,0,23.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52.55138766695993,70.809,47.305,5.0,16.0,65.21739130434783,0,0,0,0,11.0,21.0,118.114,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83.04126308717316,54.057,75.037,12.0,7.0,65.21739130434783,0,0,0,0,5.0,19.0,129.094,0,0,0,23.82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.52848057193259,51.433,25.408,1.0,18.0,60.86956521739131,0,0,0,0,17.0,19.0,76.841,0,0,0,23.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71.26923725795264,60.818,32.746,14.0,13.0,60.86956521739131,0,0,0,0,1.0,27.0,93.564,0,0,0,23.82,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58.944270530676505,35.222,47.305,7.0,16.0,60.86956521739131,0,0,0,0,9.0,23.0,82.527,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94.984,35.953,60.221,15.0,2.0,60.86956521739131,0,0,0,0,13.0,17.0,96.174,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57.776,13.643,41.012,17.0,11.0,60.86956521739131,0,0,0,0,6.0,28.0,54.655,0,0,0,23.82,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.959369751259686,70.809,13.48,6.0,9.0,60.86956521739131,0,0,0,0,3.0,15.0,84.289,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75.86179316963928,75.037,72.924,5.0,4.0,60.86956521739131,0,0,0,0,1.0,9.0,147.961,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58.99166666666667,48.836,54.057,3.0,12.0,60.86956521739131,0,0,0,0,9.0,15.0,102.893,0,0,0,23.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56.62361519860536,47.305,13.643,16.0,18.0,56.52173913043478,0,0,0,0,2.0,34.0,60.948,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49.695390556169976,32.746,35.222,14.0,8.0,56.52173913043478,0,0,0,0,6.0,22.0,67.968,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.2047619047619,25.408,52.92,17.0,7.0,56.52173913043478,0,0,0,0,10.0,24.0,78.328,0,0,0,23.82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62.4850035991362,72.924,60.818,4.0,13.0,56.52173913043478,0,0,0,0,9.0,17.0,133.742,0,0,0,23.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78.28958333333334,48.836,70.809,3.0,6.0,56.52173913043478,0,0,0,0,3.0,9.0,119.645,0,0,0,23.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86.21930272503597,51.433,75.037,1.0,5.0,56.52173913043478,0,0,0,0,4.0,6.0,126.47,0,0,0,23.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.35666666666668,44.312,35.953,10.0,15.0,52.17391304347826,0,0,0,0,5.0,25.0,80.265,0,0,0,23.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32.6,13.48,41.012,6.0,11.0,52.17391304347826,0,0,0,0,5.0,17.0,54.492,0,0,0,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
